ibge7_code,snapshot,avg_yearly_deforestation,lagged_deforestation,deforest_rel_forest_area,lagged_rel_forest_area,EG_InterMunicCop,EG_envir.council,EG_envir.fund,EG_envir.person,EG_envir.agency,GE_employees,GE_consortiums,GE_masterplan,ROL_div_land,ROL_U_improvement,ROL_U_neighborhood,ROL_zoning,RQ_ag_comp,RQ_nonag_comp,RQ_ag_personnel,RQ_non_ag_personnel,RQ_enterprise_incentive_existence,RQ_enterprise_restriction_existence,VA_n_candidates,VA_n_compan_communic,VA_prop_votes,VA_webpage,VA_mayor_woman,GE,RQ,VA,TT_cities_50K,munic.area.sq.km,state,forest_area,indig_land,crop_tot,distance_road,distance_river,crop_dens,cattle_tot,cattle_dens,popden,GDP_reais,pa
2109908,TS2,0,0,0,0,0,0,0,-0.31307616,0,-0.786533086521486,0,1,0,0,0,0,-0.684000541,1.09715833,-0.282643115,0.70291684,1,0,0.006336467,0.395979767,-0.992012028,1,0,0.0711556378261713,0.305571919,0.00358111,42.690230504319,778,Maranhao,0.0012853470437017994,0,2333.25,1.136459452,7.162180525,2.999035989717224,53767.75,69.11021850899743,102.74293059125964,9823.840918757975,0
2109908,TS3,0,0,0,0,0,0,0,-0.291810543,0,-0.765399654573531,0,1,0,1,1,1,-0.572647459,0.987131827,-0.282484802,0.6728354,1,0,1.312129962,0.379810837,3.070014635,1,1,0.0782001151421563,0.300805828,1.595536149,42.690230504319,778,Maranhao,0.0012853470437017994,0,2203.5,1.136459452,7.162180525,2.832262210796915,50533.4,64.95295629820052,106.61407455012854,14835.002396144468,0
2109908,TS4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5108857,TS1,15.000000000000002,34.425000000000004,0.026408450704225355,0.06060739436619719,0.5,0,1,-0.148380884,0,1.09577868672141,0,0,0,0.5,0.5,0,0.461401053,1.391988662,-0.264300313,0.435382367,1,0,-0.756854971,-0.175118649,1.671483003,0,0,0.36525956224047,0.504078628,0.228657008,133.554137608776,1942,Mato Grosso,0.23480947476828012,0,13733.25,10.33,17.71,7.0717044284243045,91409,47.06951596292482,1.341271884654995,11891.92820808139,0
5108857,TS2,3.7499999999999996,15.000000000000002,0.006602112676056337,0.026408450704225355,0,0,0,-0.31307616,0,0.995283512937153,0.375,0,0,1,0,0.5,2.01673418,1.410084794,0.597170623,5.760051414,1,0,-1.615799046,-0.17940077,2.085637582,1,0,0.456761170979051,1.797340169,0.367459634,133.554137608776,1942,Mato Grosso,0.23480947476828012,0,15259.5,10.33,17.71,7.8576210092687955,88829,45.74098867147271,1.4524974253347065,34550.77550296907,0
5108857,TS3,1.6500000000000001,3.7499999999999996,0.0029049295774647888,0.006602112676056337,1,1,1,-0.291810543,0,1.3210604700448,0.5,0,0,1,0,0,0.478491574,1.48303489,-0.165870736,9.676949022,1,0,-0.125410424,-0.17702288,0.417465272,1,0,0.6070201566816,2.078767458,0.323013712,133.554137608776,1942,Mato Grosso,0.23480947476828012,0,30124.5,10.33,17.71,15.512100926879505,87805,45.213697219361485,1.5926879505664264,53333.81829938571,0
5108857,TS4,2.3000000000000003,1.6500000000000001,0.004049295774647888,0.0029049295774647888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400472,TS1,18.299999999999997,55.675,7.385882068046978e-4,0.002247043629172216,0,0,0,-0.01532818,1,-1.46033220530065,0,0,0,0,0,0,-0.546958702,-0.2439333,-0.246561965,-0.388499659,0,0,0.983458256,-0.135636298,-1.375191297,1,0,-0.486777401766883,-0.237658938,0.15206674,997.211928309959,33847,Roraima,0.7280113451709161,0.2061807545720448,4124.5,28.05,0.989562392,0.1218571808432062,37525,1.1086654651815522,0.7438473129080864,7299.519402629384,0.07629453610659734
1400472,TS2,15.3,18.299999999999997,6.175081729022884e-4,7.385882068046978e-4,0,0,0,0.103136091,1,-0.601144305179022,0,0,0,0,0,0.5,-0.563815265,0.262936738,0.00800143,-0.097645189,1,1,-0.80473129,-0.118375562,1.166081929,0,0,-0.200381435059674,0.268246286,0.09033766,997.211928309959,33847,Roraima,0.7280113451709161,0.2061807545720448,4246,28.05,0.989562392,0.12544686382840428,43434.5,1.2832599639554465,0.7456495405796674,12224.966320627625,0.07629453610659734
1400472,TS3,22.799999999999997,15.3,0.00092020825765831205,6.175081729022884e-4,0,1,1,0.073004426,1,0.123872588047144,0,0,0,1,0,0,-0.488483461,0.183204011,0.277957266,0.073499069,0,0,2.030900155,-0.130061,-1.898495754,1,0,0.0412908626823813,0.007696148,0.2831011,997.211928309959,33847,Roraima,0.7280113451709161,0.2061807545720448,3841.75,28.05,0.989562392,0.11350341241468963,53390.8,1.577416019144976,0.7990442284397435,18714.254813691867,0.07629453610659734
1400472,TS4,37,22.799999999999997,0.001493320418129717,0.00092020825765831205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2103158,TS1,13.275000000000002,21.925,0.04174528301886793,0.06894654088050314,0,0,0,-0.148380884,0,0.845198841264769,0,0,1,0,0,0,-0.109848552,-0.73830402,-0.264300313,-0.682154203,0,0,0.983458256,-0.175118649,0.152410303,0,1,0.281732947088256,-0.299101181,0.53396714,320.575526185545,1084,Maranhao,0.2140221402214022,0.3329335793357933,4690.5,2.494336973,15.05,4.327029520295203,23987.5,22.12869003690037,6.544972324723247,3464.9705768349836,0
2103158,TS2,6.775,13.275000000000002,0.021305031446540883,0.04174528301886793,0,0,0,-0.31307616,0,-0.442872419439644,0,0,0,0,0,0.5,-0.527856707,-0.674134215,-0.316300254,-0.69776509,1,1,-0.80473129,-0.17940077,2.78699975,1,1,-0.147624139813215,-0.036009378,0.995567115,320.575526185545,1084,Maranhao,0.2140221402214022,0.3329335793357933,3954.25,2.494336973,15.05,3.6478321033210332,31662.25,29.208717712177123,10.05719557195572,4517.308750687947,0
2103158,TS3,1.625,6.775,0.005110062893081761,0.021305031446540883,0,0,0,-0.291810543,0,-0.432457948616232,0,0,0,0,0,0,-0.688712461,-0.717842217,-0.316547984,-0.694980941,0,0,-0.844180618,-0.18373172,1.132601561,1,1,-0.144152649538744,-0.403013934,0.572105236,320.575526185545,1084,Maranhao,0.2140221402214022,0.3329335793357933,3234.75,2.494336973,15.05,2.9840867158671585,28725.4,26.499446494464944,11.85839483394834,5489.066085806527,0
2103158,TS4,0.65,1.625,0.0020440251572327044,0.005110062893081761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2106375,TS1,0.525,4.25,0.002243589743589744,0.018162393162393164,0,0,0,-0.148380884,0,-0.0748165682395579,0,0,0,0,0,0,-0.514712967,-0.954443165,-0.264300313,-0.732809896,0,0,-0.756854971,-0.175118649,3.216932926,0,0,-0.0249388560798526,-0.41104439,0.615019489,197.606449320292,981,Maranhao,0.22324159021406728,0.027217125382262997,5281.5,1.088519404,8.306500769,5.383792048929664,21654,22.073394495412845,11.431192660550458,2867.9775280898875,0
2106375,TS2,0.9500000000000001,0.525,0.00405982905982906,0.002243589743589744,0,0,0,-0.31307616,0,-0.387504083842005,0,0,0,0,0,0.5,-0.48004561,-0.901286179,-0.316300254,-0.74354238,0,0,-0.80473129,-0.17940077,3.749867515,0,0,-0.129168027947335,-0.406862404,0.736284056,197.606449320292,981,Maranhao,0.22324159021406728,0.027217125382262997,4648.5,1.088519404,8.306500769,4.738532110091743,26883,27.40366972477064,14.115953109072375,4092.5132241699916,0
2106375,TS3,0.275,0.9500000000000001,0.0011752136752136754,0.00405982905982906,0,0,0,-0.291810543,0,-0.102925661191697,0,0,0,0,0,0,-0.533913548,-0.823401001,-0.316547984,-0.686177396,0,0,-0.844180618,-0.18373172,2.853444853,0,0,-0.0343085537305657,-0.393339988,0.502316059,197.606449320292,981,Maranhao,0.22324159021406728,0.027217125382262997,3809.75,1.088519404,8.306500769,3.8835372069317025,28320,28.868501529051986,15.84887869520897,5956.501744625428,0
2106375,TS4,0.05,0.275,2.1367521367521368e-4,0.0011752136752136754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101757,TS1,28.25,82.125,0.012218858131487889,0.0355211937716263,0,0,1,-0.148380884,0,-0.470406670593274,0,0,0,1,0,1,-0.471799681,-0.33636758,-0.264300313,-0.425836569,0,0,0.113301642,-0.175118649,-0.159533712,0,0,-0.156802223531091,-0.249717357,-0.011558018,487.970326690879,3166,Rondonia,0.6370814908401768,0,10879.25,3.421764602,10.49,3.4362760581174983,110475.75,34.894425142135184,3.092624763108023,8113.356313034597,0.48835032929564126
1101757,TS2,8.5,28.25,0.003676470588235294,0.012218858131487889,0.5,0,0,0.059143673,1,-0.299012538502869,0.125,0,1,1,0,1,-0.485856937,-0.459617348,-0.316300254,-0.328367846,1,1,0.006336467,-0.17940077,-0.770050067,1,0,-0.0580041795009563,0.068309603,0.0590716,487.970326690879,3166,Rondonia,0.6370814908401768,0,11264.75,3.421764602,10.49,3.5580385344283005,121085.5,38.24557801642451,2.971257106759318,11225.714893164664,0.48835032929564126
1101757,TS3,13.45,8.5,0.005817474048442906,0.003676470588235294,0,0,1,0.258341283,1,-0.619333260224237,0,0,1,1,0,1,-0.390489052,-0.323308352,-0.316547984,-0.271339775,1,0,-0.844180618,-0.18373172,0.765955798,1,0,-0.206444420074746,-0.050280861,0.230443795,487.970326690879,3166,Rondonia,0.6370814908401768,0,2085.5,3.421764602,10.49,0.658717624763108,128663.4,40.639102969046114,3.3987681617182566,12369.276520607778,0.48835032929564126
1101757,TS4,9.7,13.45,0.004195501730103806,0.005817474048442906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5103809,TS1,1.15,0.5249999999999999,0.021296296296296296,0.00972222222222222,0.5,0,1,-0.148380884,0,-0.0431185116751146,0.25,0,0,1,0,0,0.103619558,0.97312665,-0.264300313,0.594768985,0,0,-0.756854971,-0.175118649,4.260578244,0,0,0.0689604961082951,0.234535813,0.87593081800000006,123.863005250916,893,Mato Grosso,0.055991041433370664,0,961.25,4.140357638,11.5,1.076427771556551,122840.25,137.5590705487122,4.059070548712206,8281.040071729085,0
5103809,TS2,0.15000000000000002,1.15,0.0027777777777777783,0.021296296296296296,0.5,0,0,-0.31307616,0,-0.133847982422247,0.375,0,0,0.5,0,0,-0.792132146,1.260902997,-0.316300254,0.555533358,1,0,-0.80473129,-0.170682883,0.513761704,1,0,0.080384005859251,0.284667326,0.177257604,123.863005250916,893,Mato Grosso,0.055991041433370664,0,449,4.140357638,11.5,0.5027995520716685,132335.25,148.1917693169093,4.178891377379619,12010.156092985864,0
5103809,TS3,0.025,0.15000000000000002,4.62962962962963e-4,0.0027777777777777783,1,0,0,-0.291810543,0,-0.0273822316024334,0.5,0,0,1,0,0,-0.015064782,0.767942776,-0.316547984,0.372026816,0,0,-0.844180618,-0.18373172,0.595715063,1,0,0.157539256132522,0.134726138,0.187883611,123.863005250916,893,Mato Grosso,0.055991041433370664,0,370.25,4.140357638,11.5,0.41461366181410975,145056.6,162.4374020156775,4.000839865621501,16822.727590791408,0
5103809,TS4,0.05,0.025,9.25925925925926e-4,4.62962962962963e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100056,TS1,6.9750000000000005,9.75,0.008475091130012151,0.011846901579586877,0,0,0,0.148702085,1,-0.64469515956183,0,0,0,0,0,1,0.234250179,1.630848106,0.210979924,1.484478868,1,0,-0.756854971,-0.043510813,1.52318089,1,0,-0.21489838652061,0.760092846,0.44158148,305.239844211365,2805,Rondonia,0.27593582887700535,0,23251.5,12.82,30.61,8.289304812834224,90532.25,32.275311942959,6.029857397504457,9901.665804449043,0.4200109825454545
1100056,TS2,1.125,6.9750000000000005,0.0013669501822600244,0.008475091130012151,0,0,0,-0.31307616,0,-0.712886912471342,0,0.5,0,0,0,0.5,0.31859114,1.546953972,-0.06178246,1.38476957,1,0,-0.80473129,-0.057350353,0.485056995,1,0,-0.070962304157114,0.698088704,0.170081426,305.239844211365,2805,Rondonia,0.27593582887700535,0,37602.75,12.82,30.61,13.405614973262033,87595.75,31.228431372549018,6.010873440285205,21193.499599656,0.4200109825454545
1100056,TS3,3.1500000000000004,1.125,0.0038274605103280684,0.0013669501822600244,0,1,1,-0.07255058,1,-0.702201726758922,0,1,1,0,0,0,0.280696376,1.476421967,-0.107795884,1.211202098,1,0,-0.844180618,-0.05626376,0.560752019,1,0,0.0992660910803593,0.64342076,0.17914285,305.239844211365,2805,Rondonia,0.27593582887700535,0,44216.25,12.82,30.61,15.76336898395722,87284.4,31.11743315508021,6.417023172905526,22669.637078292755,0.4200109825454545
1100056,TS4,1.3,3.1500000000000004,0.0015795868772782503,0.0038274605103280684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1502400,TS1,6.074999999999999,35.675,0.029926108374384232,0.17573891625615762,0,0,1,-0.126924817,0,-0.882622273853449,0.25,1,1,1,1,1,-0.527211072,0.483590281,-0.217102443,2.076289545,1,1,0.983458256,0.798779332,2.420365435,1,0,0.12245924204885,0.635927719,1.100955923,20.3396581827858,1034,Para,0.15087040618955513,0,9755.5,0.341963689,2.318760678,9.434719535783366,30792.5,29.77998065764023,150.99347195357834,8513.463857206221,0
1502400,TS2,0.9,6.074999999999999,0.004433497536945813,0.029926108374384232,0,0,0,-0.252158706,1,-1.17130794053817,0.125,1,1,0,0,1,-0.424549326,0.660478302,-0.231258757,2.19303741,1,1,0.817404223,0.622644827,-0.0662448,1,0,-0.01543598017939,0.699617938,0.437789856,20.3396581827858,1034,Para,0.15087040618955513,0,9090,0.341963689,2.318760678,8.79110251450677,27974.5,27.054642166344294,166.7669245647969,13626.75237912977,0
1502400,TS3,0.7499999999999999,0.9,0.0036945812807881767,0.004433497536945813,0,0,0,-0.082209914,1,-0.511908067189481,0,1,1,1,1,1,-0.484197958,0.691408288,-0.229609385,1.817109198,1,0,-0.125410424,0.735379356,0.21811506,1,0,0.16269731093684,0.465785024,0.273176159,20.3396581827858,1034,Para,0.15087040618955513,0,12478,0.341963689,2.318760678,12.06769825918762,30429.8,29.429206963249516,182.10033849129593,19134.87340788962,0
1502400,TS4,0.75,0.7499999999999999,0.003694581280788177,0.0036945812807881767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716703,TS1,0.925,6.3500000000000005,0.0225609756097561,0.15487804878048783,0,1,1,-0.148380884,0,-0.765000779639598,0,0,0,0,0,0,-0.810038709,0.658876122,-0.264300313,0.169609585,0,0,1.853614869,-0.161957865,-1.247625602,0,0,-0.255000259879866,-0.040975553,0.151497317,146.363442870619,995,Tocantins,0.024120603015075376,0,3575,0.056997777,7.096090508,3.592964824120603,81975,82.38693467336684,9.37537688442211,5747.590716621107,0
1716703,TS2,0.35,0.925,0.008536585365853657,0.0225609756097561,0,1,0,-0.31307616,0,-0.886965542885249,0,0,0,0,0,0,-0.126494156,0.829921881,-0.316300254,0.438713938,1,0,-0.80473129,-0.161964996,1.001678712,1,0,-0.29565518096175,0.304306902,0.299236856,146.363442870619,995,Tocantins,0.024120603015075376,0,2245,0.056997777,7.096090508,2.2562814070351758,82470,82.88442211055276,8.700251256281406,9461.576226643949,0
1716703,TS3,0.15000000000000002,0.35,0.0036585365853658543,0.008536585365853657,0,1,1,-0.291810543,0,-0.813518747464601,0,0,0,0,0,0,0.014817132,0.858539503,-0.187128957,0.227713026,1,0,-0.125410424,-0.18373172,-0.317243281,1,1,-0.271172915821534,0.318990117,0.389336574,146.363442870619,995,Tocantins,0.024120603015075376,0,309.25,0.056997777,7.096090508,0.3108040201005025,86147,86.57989949748743,8.595477386934673,15523.57790119848,0
1716703,TS4,0,0.15000000000000002,0,0.0036585365853658543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702158,TS1,2.15,5.275,0.022872340425531913,0.05611702127659575,0,0,1,-0.148380884,0,0.207380491965912,0,0,0,0,0,0,-0.188341181,-0.221608628,-0.264300313,-0.535202465,0,0,-0.756854971,-0.175118649,0.763177634,0,0,0.069126830655304,-0.201575431,0.001580666,66.2357848261718,838,Tocantins,0.08591885441527446,0,4881.25,0.826996378,6.754439131,5.824880668257757,76500,91.28878281622912,6.356801909307876,5354.458419373005,0
1702158,TS2,0.35,2.15,0.0037234042553191487,0.022872340425531913,0,0,0,-0.31307616,0,-0.0908878272451271,0,0,0,0,0,0,-0.230781784,0.011819682,-0.316300254,-0.404384241,1,1,0.006336467,-0.161964996,-0.344124255,0,0,-0.0302959424150424,0.176725567,-0.084446947,66.2357848261718,838,Tocantins,0.08591885441527446,0,4487.75,0.826996378,6.754439131,5.355310262529833,94775,113.09665871121719,6.1247016706443915,8740.574768631272,0
1702158,TS3,0.05,0.35,5.319148936170213e-4,0.0037234042553191487,0,1,0,-0.291810543,0,-0.0082347638704528,0,0,1,1,0,1,0.189552275,-0.48771881500000003,-0.146481943,-0.60035153,0,0,-0.844180618,-0.17031404,1.162094768,0,0,-0.00274492129015093,-0.174166669,0.079478538,66.2357848261718,838,Tocantins,0.08591885441527446,0,2653.25,0.826996378,6.754439131,3.1661694510739857,96632.6,115.31336515513127,6.54027446300716,12199.662454955982,0
1702158,TS4,0.1,0.05,0.0010638297872340426,5.319148936170213e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301209,TS1,2.175,10,3.9895080523863676e-5,1.8342565758098242e-4,0,0,1,0.578763056,1,0.972419438003141,0,0,0,0,0,0,-0.679333673,-0.405107806,-0.257445853,-0.076035398,1,0,0.113301642,-0.017189246,0.108907191,1,0,0.324139812667714,-0.069653788,0.305552208,1667.26386385012,58828,Amazonas,0.9262766029781737,0.002141837220371252,3127.5,79.44,14.13,0.05316345957707214,4643.25,0.07892925137689535,1.2921312980213504,29266.41583402948,0.0815402039698783
1301209,TS2,3.025,2.175,5.548626141824718e-5,3.9895080523863676e-5,0,1,1,1.856862804,1,2.3939028004241,0,1,0,1,0.5,0.5,-0.403979521,-0.284669375,-0.295242411,-0.410188661,1,0,0.817404223,0.029828516,-0.767604908,1,0,1.1313009334747,-0.065679995,0.262449829,1667.26386385012,58828,Amazonas,0.9262766029781737,0.002141837220371252,3986,79.44,14.13,0.06775685047936357,3273.25,0.05564102128238254,1.261758856326919,56690.622989690375,0.0815402039698783
1301209,TS3,2.875,3.025,5.273487655453245e-5,5.548626141824718e-5,0,1,1,1.642445821,1,0.936813432525652,0,1,1,1,1,1,-0.608617934,-0.554255451,-0.309498257,-0.524570957,0,0,1.312129962,-0.009301881,0.303770583,0,0,0.645604477508551,-0.332823767,0.403975136,1667.26386385012,58828,Amazonas,0.9262766029781737,0.002141837220371252,2424.25,79.44,14.13,0.041209118107023865,2841,0.04829332970694227,1.4046924933705038,13732.62015907255,0.0815402039698783
1301209,TS4,2.1,2.875,3.8519388092006314e-5,5.273487655453245e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500909,TS1,1.825,3.6999999999999997,0.0058681672025723474,0.011897106109324759,0,1,0,-0.10234701,1,-0.415664514763586,0,1,0,0.5,0.5,0,-0.71901754,-0.9769733,-0.264300313,-0.701264623,0,0,-0.756854971,-0.175118649,-0.428923617,0,0,0.194778495078805,-0.443592629,-0.296444647,118.724199692712,1100,Para,0.2718181818181818,0,8480,1.491665717,9.616989186,7.709090909090909,3367.25,3.0611363636363635,33.077045454545456,2980.4409814551427,0.3718821397636363
1500909,TS2,0.125,1.825,4.0192926045016077e-4,0.0058681672025723474,0.5,1,1,0.117835245,1,-0.736274898063372,0.125,1,0,0.5,0.5,0,-0.792132146,-1.007563041,-0.316300254,-0.712720235,0,0,-0.80473129,-0.17940077,0.49412861,1,1,0.129575033978876,-0.471452613,0.42234933,118.724199692712,1100,Para,0.2718181818181818,0,9355.5,1.491665717,9.616989186,8.505,3345.25,3.0411363636363635,36.935,5014.959941912697,0.3718821397636363
1500909,TS3,0.05,0.125,1.607717041800643e-4,4.0192926045016077e-4,1,1,1,0.344476095,1,0.0369186523826161,1,1,1,1,1,1,-0.633279818,-0.929584191,-0.316547984,-0.664192173,1,0,-0.125410424,-0.1636052,-0.819685409,1,1,0.678972884127539,-0.25726736100000003,0.263726042,118.724199692712,1100,Para,0.2718181818181818,0,6212,1.491665717,9.616989186,5.6472727272727274,3898.2,3.5438181818181818,39.47090909090909,7123.603113915888,0.3718821397636363
1500909,TS4,0,0.05,0,1.607717041800643e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2107407,TS1,0,0,0,0,0.5,0,1,-0.148380884,0,-0.293273375114824,0,0,0,0,0,0,-0.427599204,-0.325969886,-0.264300313,-0.57399288,0,0,0.983458256,-0.175118649,0.074150386,0,1,-0.0977577917049413,-0.265310381,0.514402161,48.8989307713245,704,Maranhao,0,0,3042,3.131128565,5.928688777,4.3210227272727275,66264.75,94.1260653409091,24.601207386363637,3966.078207774586,0
2107407,TS2,0,0,0,0,0,0,0,-0.31307616,0,0.00187665801226987,0,0,0,0,0,0,-0.597595227,-0.392054587,-0.316300254,-0.588318077,0,1,1.62847198,-0.144529223,0.017191174,1,1,6.25552670756623e-4,-0.149044691,0.911415789,48.8989307713245,704,Maranhao,0,0,2882,3.131128565,5.928688777,4.09375,73451,104.33380681818181,26.296519886363637,5031.683569431878,0
2107407,TS3,0,0,0,0,0,0,0,-0.291810543,0,0.065743197970039,0,0,0,0,0,0,-0.562319507,-0.396891295,-0.316547984,-0.560717549,1,0,-0.844180618,-0.1636052,0.617435449,1,1,0.0219143993233463,-0.139412723,0.443313708,48.8989307713245,704,Maranhao,0,0,2843.25,3.131128565,5.928688777,4.038707386363637,70767.6,100.5221590909091,27.048295454545453,7573.007037075938,0
2107407,TS4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2106359,TS1,5.05,9.65,0.029022988505747124,0.05545977011494253,0,0,0,-0.148380884,0,-0.228296176525585,0,0,0,0,0,0,-0.810038709,-1.077691596,-0.264300313,-0.755391406,0,0,0.113301642,-0.175118649,-0.591382485,0,0,-0.0760987255085283,-0.484570337,-0.119520211,214.23894928405701,881,Maranhao,0.1611804767309875,0,8796.25,3.064483091,20.19,9.984392735527809,27365,31.061293984108968,7.870034052213394,8123.920098074565,0
2106359,TS2,3.375,5.05,0.01939655172413793,0.029022988505747124,0,0,0,-0.31307616,0,-0.135513634359021,0,0,0,0,0,0,-0.792132146,-1.175833404,-0.316300254,-0.767736705,0,0,0.006336467,-0.17940077,-0.372901003,0,0,-0.045171211453007,-0.508667085,-0.091641134,214.23894928405701,881,Maranhao,0.1611804767309875,0,8722.5,3.064483091,20.19,9.900681044267877,29033.75,32.955448354143016,8.662883087400681,5710.573899371069,0
2106359,TS3,1.5,3.375,0.008620689655172414,0.01939655172413793,0,0,0,-0.291810543,0,-0.0847722213793437,0,0,0,0,0,0,-0.688712461,-1.070695848,-0.316547984,-0.765530348,0,0,-0.844180618,-0.18373172,-0.142860448,1,0,-0.0282574071264479,-0.473581107,0.003239734,214.23894928405701,881,Maranhao,0.1611804767309875,0,5749.75,3.064483091,20.19,6.52639046538025,27792.6,31.5466515323496,8.711123723041998,6563.671900449541,0
2106359,TS4,2.4,1.5,0.013793103448275862,0.008620689655172414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
